bookID,title,authors,average_rating,isbn,isbn13,language_code,num_pages,ratings_count,text_reviews_count,publication_date,publisher
16532,Of Love and Shadows,Isabel Allende/Margaret Sayers Peden,3.97,553383833,9780553383836,eng,304,17808,403,8/30/2005,Dial Press Trade Paperback
16535,Strange Relations,Philip José Farmer,3.71,1416509348,9781416509349,eng,476,291,14,2/7/2006,Baen Books
16542,The Black Tower (Philip José Farmer's The Dungeon  #1),Richard A. Lupoff/Bruce Coville/Philip José Farmer/Charles de Lint/Robin Wayne Bailey/Robert Gould,3.29,553273469,9780553273465,eng,339,515,19,7/1/1988,Spectra Books
16543,Dayworld (Dayworld #1),Philip José Farmer,3.64,441140017,9780441140015,eng,258,1315,68,3/1/1986,Ace Books
16544,The Dungeon 2 (Philip José Farmer's The Dungeon  Omnibus Volume 2: Valley of Thunder/Lake of Fire),Charles de Lint/Robin Wayne Bailey/Philip José Farmer,3.5,743458532,9780743458535,eng,608,50,0,5/1/2003,iBooks
16546,Pictures by J.R.R. Tolkien,J.R.R. Tolkien/Christopher Tolkien,4.47,395606489,9780395606483,eng,102,531,14,10/1/1992,Houghton Mifflin
16547,The J.R.R. Tolkien Handbook: A Comprehensive Guide to His Life  Writings  and World of Middle-Earth,Colin Duriez/Brian Sibley,3.72,801030145,9780801030147,en-US,316,32,2,11/1/2002,Baker Books
16555,Mr. Majeika and the School Trip,Humphrey Carpenter,3.85,141303352,9780141303352,eng,89,50,2,4/29/1999,Puffin
16556,The Infinite Plan,Isabel Allende,3.72,60924985,9780060924980,eng,384,7347,300,3/4/1994,Harper Perennial
16562,Ines of My Soul,Isabel Allende/Margaret Sayers Peden,3.93,61161578,9780061161575,eng,528,62,13,11/7/2006,Harper
16566,Selected Non-Fictions,Jorge Luis Borges/Suzanne Jill Levine/Esther Allen/Eliot Weinberger,4.43,140290117,9780140290110,eng,560,2059,90,11/1/2000,Penguin Books
16568,The Book of Imaginary Beings,Jorge Luis Borges/Margarita Guerrero/Peter Sís/Andrew Hurley,4.09,143039938,9780143039938,eng,236,5007,238,9/26/2006,Penguin Books
16713,The Disappointment Artist,Jonathan Lethem,3.63,1400076811,9781400076819,eng,149,1613,129,3/14/2006,Vintage
16716,The Wall of the Sky  the Wall of the Eye,Jonathan Lethem,3.67,156032481,9780156032483,eng,304,1158,95,3/5/2007,Mariner Books
16717,You Don't Love Me Yet,Jonathan Lethem,2.81,038551218X,9780385512183,eng,225,3854,547,5/29/2007,Doubleday Books
16718,Gun  With Occasional Music,Jonathan Lethem,3.77,156028972,9780156028974,eng,271,8141,786,9/1/2003,Mariner Books
16720,As She Climbed Across the Table,Jonathan Lethem,3.67,375700129,9780375700125,eng,212,4488,380,2/24/1998,Vintage
16721,Living With the Passive-Aggressive Man,Scott Wetzler,4.03,671870742,9780671870744,en-US,208,208,30,10/1/1993,Touchstone
16726,Cypress Gardens (Images of America: Florida),Mary M. Flekke/Sarah E. MacDonald/Randall M. MacDonald,3,073854339X,9780738543390,eng,128,5,1,11/27/2006,Arcadia Publishing (SC)
16728,The Organized Student: Teaching Children the Skills for Success in School and Beyond,Donna Goldberg/Jennifer Zwiebel,3.82,743270207,9780743270205,en-US,246,222,26,7/5/2005,Touchstone
16729,Beach Music,Pat Conroy,4.15,553381539,9780553381535,eng,592,38496,2450,3/26/2002,Dial Press
16734,Der Gesang Des Meeres. Beach Music,Pat Conroy,4.15,340412801X,9783404128013,ger,894,7,2,4/1/1998,Lübbe
16735,The Prince of Tides,Pat Conroy,4.24,553381547,9780553381542,eng,679,178717,3473,3/26/2002,Dial Press Trade Paperback
16739,Blessings,Belva Plain,3.91,440243254,9780440243250,eng,393,2562,39,9/15/2010,Dell
16761,Seven Complete Perry Mason Novels - The Case Of: The Foot-Loose Doll / The Glamorous Ghost / The Long-Legged Models / The Lucky Loser  The Screaming Woman / The Terrified Typist / The Waylaid Wolf,Erle Stanley Gardner,4.01,517293633,9780517293638,eng,821,76,6,7/19/1994,Random House Value Publishing
16763,The Case of the Glamorous Ghost (Perry Mason),Erle Stanley Gardner,3.89,345437861,9780345437860,eng,232,604,35,2/29/2000,Fawcett Books
16767,The Case of the Half-Wakened Wife,Erle Stanley Gardner,3.88,034537147X,9780345371478,eng,245,435,23,3/13/1991,Fawcett
16776,I Dreamed I Married Perry Mason (A Cece Caruso Mystery  #1),Susan Kandel,3.47,60581069,9780060581060,eng,280,788,104,3/29/2005,Avon
16779,The Case of the Terrified Typist (Perry Mason #49),Erle Stanley Gardner,3.75,034591483X,9780345914835,eng,154,591,31,7/1/1999,Ballantine Books
16782,The Case of the Curious Bride (Perry Mason Mystery),Erle Stanley Gardner,3.87,345437837,9780345437839,eng,192,1559,61,1/4/2000,Fawcett
16788,Fragile Things: Short Fictions and Wonders,Neil Gaiman,4,60515228,9780060515225,eng,360,45473,2540,9/26/2006,William Morrow
16789,The Good Fairies of New York,Martin Millar/Neil Gaiman,3.51,1933368365,9781933368368,eng,242,4343,563,9/8/2006,Soft Skull Press
16790,Smoke and Mirrors: Short Fiction and Illusions,Neil Gaiman,4.04,380789027,9780380789023,eng,365,53464,1906,8/30/2005,Avon Books
16791,Death: The High Cost of Living,Neil Gaiman/Chris Bachalo/Mark Buckingham/Tori Amos,4.19,1852864982,9781852864989,eng,104,38276,462,6/9/1994,Titan Books
16793,Stardust,Neil Gaiman,4.08,61142026,9780061142024,eng,248,283274,11746,8/29/2006,Harper Perennial
16794,The Facts in the Case of the Departure of Miss Finch,Neil Gaiman/Michael Zulli,3.54,1593076673,9781593076672,eng,51,2038,198,4/1/2008,Dark Horse Books
16798,The Diagnosis,Alan Lightman,2.86,375725504,9780375725500,eng,384,898,123,2/19/2002,Vintage
16799,The Best American Science Writing 2002,Matt Ridley/Jesse Cohen/Alan Lightman/Joseph D'Agnese,3.85,60936509,9780060936501,eng,352,67,7,9/3/2002,Harper Perennial
16802,The Complete Poetry,John Milton/John T. Shawcross,4.06,385023510,9780385023511,en-US,672,3418,20,7/6/1971,Anchor
16803,The Complete Poems and Major Prose,John Milton/Merritt Y. Hughes,4.18,872206785,9780872206786,eng,1088,914,22,7/1/2003,Hackett Publishing Company  Inc.
16806,The Man and the Author: John Milton: Twentieth Century Perspectives,J. Martin Evans,0,415940478,9780415940474,eng,386,0,0,11/8/2002,Routledge
16807,The Major Works,John Milton/Jonathan Goldberg/Stephen Orgel,4.24,019280409X,9780192804099,eng,1008,285,12,4/3/2003,Oxford University Press
16809,Christopher and His Kind,Christopher Isherwood,4.11,816638632,9780816638635,eng,352,2261,88,9/18/2001,Univ Of Minnesota Press
16813,The Condor And The Cows: A South American Travel Diary,Christopher Isherwood/William Caskey/Jeffrey Meyers,3.8,816639825,9780816639823,eng,248,45,9,11/10/2003,Univ Of Minnesota Press
16842,A Single Man,Christopher Isherwood,4.1,816638624,9780816638628,eng,192,17451,1029,3/20/2001,Univ Of Minnesota Press
16844,Christopher et son monde  1929-1939,Christopher Isherwood,4.11,2010080874,9782010080876,fre,343,1,0,4/1/1981,Hachette Littérature
16857,The Love of the Last Tycoon,F. Scott Fitzgerald,3.65,20199856,9780020199854,eng,169,7135,386,4/14/1995,Scribner
16874,About This Life,Barry  Lopez,4.13,186046565X,9781860465659,eng,304,595,56,5/1/1999,The Harvill Press
16878,Arctic Dreams,Barry  Lopez,4.21,375727485,9780375727481,eng,496,5155,333,10/2/2001,Vintage
16879,Field Notes: The Grace Note of the Canyon Wren,Barry  Lopez,4.13,1400075122,9781400075126,eng,176,323,19,6/8/2004,Vintage
16881,The Rediscovery of North America,Barry  Lopez,4.06,679740996,9780679740995,eng,64,245,37,9/1/1992,Vintage
16886,Deadly Feasts: Tracking the Secrets of a Terrifying New Plague,Richard Rhodes,4,684844257,9780684844251,eng,272,1121,76,5/22/1998,Simon  Schuster
16887,How to Write: Advice and Reflections,Richard Rhodes,3.87,688149480,9780688149482,eng,240,162,19,10/16/1996,William Morrow Paperbacks
16888,John James Audubon,Richard Rhodes,4.13,037571393X,9780375713934,eng,528,460,65,4/11/2006,Vintage
16891,Masters of Death: The SS-Einsatzgruppen and the Invention of the Holocaust,Richard Rhodes,4.05,375708227,9780375708220,en-US,335,1864,93,12/18/2003,Vintage
16892,A Hole in the World: An American Boyhood,Richard Rhodes,3.9,700610383,9780700610389,eng,288,182,24,4/26/2000,University Press of Kansas
16893,The Crack-Up,F. Scott Fitzgerald/Edmund Wilson,3.92,811212475,9780811212472,eng,347,2477,133,4/30/2003,New Directions Publishing Corporation
16894,Walden & Resistance to Civil Government (Critical Edition),Owen  Thomas/William John Rossi/Henry David Thoreau/William Rossi,3.95,393959058,9780393959055,eng,482,233,23,8/19/1992,W.W. Norton & Company
17259,Kirk: The Star to Every Wandering (Star Trek: Crucible  #3),David R. George III,3.69,074349170X,9780743491709,eng,320,183,16,2/27/2007,Star Trek
17263,Mr Tompkins in Paperback (Canto),George Gamow/Roger Penrose,4.19,521447712,9780521447713,en-US,202,580,49,3/26/1993,Cambridge University Press
17265,Thirty Years that Shook Physics: The Story of Quantum Theory,George Gamow,4.19,048624895X,9780486248950,eng,224,958,28,7/1/1985,Dover Publications
17267,The Great Divorce,C.S. Lewis,4.28,6280560,9790007672386,eng,160,87527,3867,2/1/2002,HarperCollins
17271,The Metaphysics of Star Trek,Richard Hanley,3.82,465091245,9780465091249,eng,253,306,11,7/9/1997,Basic Books
17275,The Very Best of the Feynman Lectures,Richard P. Feynman,4.18,465099009,9780465099009,eng,180,123,21,10/4/2005,Basic Books
17276,The Feynman Lectures on Physics Vols 3-4,Richard P. Feynman,4.71,738209252,9780738209258,en-US,0,21,0,5/12/2004,Basic Books
17277,The Feynman Lectures on Physics Vols 7-8,Richard P. Feynman,4.8,738209279,9780738209272,en-US,0,20,0,1/3/2006,Basic Books
17279,The Feynman Lectures on Physics Vols 5-6,Richard P. Feynman,4.59,738202835,9780738202839,en-US,12,22,0,11/3/2004,Basic Books
17280,The Feynman Lectures on Physics Vol 3,Richard P. Feynman/Robert B. Leighton/Matthew L. Sands,4.63,805390499,9780805390490,eng,384,716,15,9/1/2005,Addison Wesley Publishing Company
17289,Galactic Goodnight (Disney's Little Einsteins),Susan Ring/Kirk Albert Etienne,4.42,786849738,9780786849734,eng,20,12,2,9/1/2006,Disney Press
17290,What Einstein Told His Cook: Kitchen Science Explained,Robert L. Wolke/Marlene Parrish,3.86,393011836,9780393011838,eng,320,3176,366,5/17/2002,W. W. Norton  Company
17292,Mission: Where's June? (Disney's Little Einstein),Susan Ring/Kirk Albert Etienne/Kirk Etienne Albert/Michael James Luzzi,4.5,786855398,9780786855391,eng,24,12,1,4/5/2006,Disney Press
17293,Babies (Baby Einstein),Julie Aigner-Clark,4,786808381,9780786808380,eng,20,31,2,4/2/2002,Disney Press
17294,Butterfly Suits (Disney's Little Einsteins),Marcy Kelman/Nadeem Zaidi/Andy Mastrocinque,3.68,078685538X,9780786855384,eng,32,26,4,9/1/2006,Disney Press
17295,Birthday Machine (Disney's Little Einsteins Early Reader),Susan Ring/Anna Okabe,4.29,786849711,9780786849710,eng,12,21,2,9/1/2006,Disney Press
17296,Music of the Meadow (Little Einsteins Early Reader),Susan Ring/Kelly Preston/Katie Nix,3.7,786855371,9780786855377,eng,28,26,1,9/1/2006,Disney Press
17297,1912 Manuscript on the Special Theory of Relativity,Albert Einstein/Hanoch Gutfreund,4.41,807615323,9780807615324,eng,174,17,0,5/17/2004,George Braziller Inc.
17303,Piercing the Darkness (Darkness  #2),Frank E. Peretti,4.32,1581345275,9781581345278,eng,448,50573,588,6/26/2003,Crossway Books
17309,This Present Darkness (Darkness  #1),Frank E. Peretti,4.22,1581345283,9781581345285,eng,376,86548,1637,6/26/2003,Crossway Books
17313,The Oath,Frank E. Peretti,4.07,1595540458,9781595540454,eng,576,32,4,8/28/2005,Thomas Nelson
17315,Oath of Swords (War God  #1),David Weber,4.01,1416520864,9781416520863,en-US,576,5582,128,12/26/2006,Baen
17316,Oath of Gold (The Deed of Paksenarrion  #3),Elizabeth Moon,4.27,671697986,9780671697983,eng,501,6200,183,1/2/1989,Baen
17319,The Oath (Dismas Hardy  #8),John Lescroart,4.02,451207645,9780451207647,eng,468,2781,133,1/7/2003,Signet
17320,Wind Rider's Oath (War God  #3),David Weber,4.02,1416508953,9781416508953,eng,570,2774,42,8/1/2005,Baen
17323,A Visitation of Spirits,Randall Kenan,3.76,375703977,9780375703973,eng,272,449,38,1/25/2000,Vintage
17328,Open My Eyes  Lord: A Practical Guide to Angelic Visitations and Heavenly Experiences,Gary Oates/Robert Paul Lamb/Randy Clark,4.31,975262203,9780975262207,eng,148,126,7,1/1/2004,Open Heaven Publications
17334,The Complete C.S. Lewis Signature Classics,C.S. Lewis,4.61,61208493,9780061208492,eng,746,925,40,2/6/2007,HarperOne
17341,The Collected Letters of C.S. Lewis  Volume 3: Narnia  Cambridge  and Joy  1950 - 1963,C.S. Lewis/Walter Hooper,4.47,60819227,9780060819224,eng,1840,144,16,1/9/2007,HarperOne
17344,Till We Have Faces: A Myth Retold,C.S. Lewis/Nadia May,4.19,786198389,9780786198382,eng,9,60,17,9/1/2000,Blackstone Publishing
17349,The Demon-Haunted World: Science as a Candle in the Dark,Carl Sagan/Ann Druyan,4.27,345409469,9780345409461,eng,459,50343,2084,2/25/1997,Ballantine Books
17352,Stephen Hawking's a Brief History of Time: A Reader's Companion,Stephen Hawking/Gene  Stone,4.08,553077724,9780553077728,eng,194,351,18,5/1/1992,Bantam Books
17355,The Illustrated A Brief History of Time,Stephen Hawking,4.17,593040597,9780593040591,eng,259,317,38,10/1/1997,Bantam
17356,Brevísima historia del tiempo,Stephen Hawking/Leonard Mlodinow/David Jou i Mirabent,4.22,8484326373,9788484326373,spa,198,64,4,3/8/2005,Critica (Grijalbo Mondadori)
17360,A First Course in String Theory,Barton Zwiebach,4.16,521831431,9780521831437,eng,578,189,8,6/28/2004,Cambridge University Press
17362,Black Holes & Time Warps: Einstein's Outrageous Legacy,Kip S. Thorne/Stephen Hawking/Frederick Seitz,4.18,393312763,9780393312768,eng,624,10216,165,1/17/1995,W. W. Norton  Company
17364,Surely You're Joking  Mr. Feynman!,Richard P. Feynman,4.28,009917331X,9780099173311,eng,350,1837,178,12/17/2006,Vintage
17366,Surely You're Joking  Mr. Feynman!: Adventures of a Curious Character,Richard P. Feynman/Raymond Todd,4.28,786177284,9780786177288,eng,356,74,16,1/1/1997,Blackstone Audiobooks
17375,The Meaning of It All: Thoughts of a Citizen-Scientist,Richard P. Feynman,4.05,465023940,9780465023943,eng,144,5907,290,4/6/2005,Basic Books
17384,Amor Y Respeto/love And Respect: El Respeto Que El Desesperadamente Necesita/ The Love She Most Desires And The Respect He Desperately Needs,Emerson Eggerichs,4.18,1591855101,9781591855101,spa,292,13,0,5/6/2005,Casa Creacion
17412,Chemistry: The Central Science,Theodore L. Brown/H. Eugene LeMay Jr./Bruce E. Bursten,3.88,130669970,9780130669971,eng,1046,539,16,5/17/2002,Prentice Hall
17426,Introduction to Linear Algebra and Differential Equations,John W. Dettman,3.5,486651916,9780486651910,eng,404,17,0,12/1/1986,Dover Publications
17435,Physics for Scientists and Engineers,Douglas C. Giancoli,4.01,132431068,9780132431064,en-US,976,110,10,1/20/2000,Prentice Hall
17437,Physics: for Scientists and Engineers with Modern Physics,Paul M. Fishbane/Stephen Gasiorowicz/Stephen T. Thornton,3.78,130352993,9780130352996,eng,1440,9,1,6/9/2004,Benjamin-Cummings Publishing Company
17461,Misty of Chincoteague (Misty  #1),Marguerite Henry/Wesley Dennis,4.05,1416927832,9781416927839,eng,176,38024,907,12/26/2006,Aladdin
17468,Black Beauty,Anna Sewell/Scott McKowen,3.96,1402714521,9781402714528,en-US,208,738,74,10/1/2004,Sterling
17473,Black Beauty (Coloring Book),Anna Sewell/John         Green,3.96,048629272X,9780486292724,eng,48,68,3,9/13/1996,Dover Publications
17488,Five on a Treasure Island (Famous Five  #1),Enid Blyton,4.09,340796146,9780340796146,eng,256,19173,658,6/14/2001,Hodder
17496,The Secret Seven (The Secret Seven  #1),Enid Blyton,3.87,340917547,9780340917541,eng,144,6881,187,4/20/2006,Hodder
17503,The Circus of Adventure,Enid Blyton,4.11,330244779,9780330244770,eng,192,12,0,8/22/1975,Pan
17506,La gata perdida = The Missing Cat (Las Aventuras de Nicolas = Adventures with Nicholas),Chris L. Demarest/Berlitz Publishing Company,4.14,9812468234,9789812468239,spa,64,0,0,8/15/2006,Berlitz Kids
18140,Romeo and Juliet,William Shakespeare/Michael Sheen/Kate Beckinsale/Fiona  Shaw/Norman Rodway,3.74,521625629,9780521625623,eng,3,18,0,10/23/1997,Naxos Audiobooks
18144,Ohio Class (Silent Service #5),H. Jay Riker,3.84,60524391,9780060524395,eng,416,44,4,7/25/2006,Avon
18146,Seawolf Class (Silent Service #3),H. Jay Riker,3.96,380804689,9780380804689,eng,416,65,5,7/30/2002,Avon Books
18160,The Art of Deception: Controlling the Human Element of Security,Kevin D. Mitnick/William L. Simon/Steve Wozniak,3.76,076454280X,9780764542800,eng,352,4565,283,10/17/2003,Wiley
18172,Hardball: Are You Playing to Play or Playing to Win?,George Stalk Jr./Rob Lachenauer/Robert Lachenauer/John  Butman,3.49,1591391679,9781591391678,eng,192,84,9,10/1/2004,Harvard Business Review Press
18182,A Theory of Fun for Game Design,Raph Koster/Will Wright,3.94,1932111972,9781932111972,en-CA,256,2113,181,11/6/2004,Paraglyph Press
18184,The Complete Theory Fun Factory: Music Theory Puzzles and Games for the Early Grades,Ian        Martin/Katie Elliott,5,851621813,9780851621814,eng,96,1,0,6/1/2004,Boosey & Hawkes Inc
18185,The Pillow Book,Sei Shōnagon/Ivan Morris,4.02,231073372,9780231073370,eng,419,3786,275,12/30/1991,Columbia University Press
18190,Bachelor Brothers' Bed & Breakfast Pillow Book,Bill Richardson,3.77,312194404,9780312194406,eng,208,325,42,10/15/1998,St. Martin's Griffin
18194,The Cyberiad,Stanisław Lem/Michael Kandel/Daniel Mróz,4.18,156027593,9780156027595,en-US,295,7842,397,12/16/2002,Harcourt
18202,Christianity for Modern Pagans: Pascal's Pensées - Edited  Outlined & Explained,Peter Kreeft/Blaise Pascal,4.37,898704529,9780898704525,en-US,341,418,39,9/1/1993,Ignatius Press
18212,Jacques the Fatalist,Denis Diderot/David Coward,3.84,192838741,9780192838742,eng,304,4891,102,9/16/1999,Oxford University Press
18967,The Sillymarillion: An Unauthorized Parody of J.R.R. Tolkien's Classic the Silmarillion,Donald  Lloyd,3.54,1593600259,9781593600259,eng,192,25,6,9/28/2004,Cold Spring Press
18977,The Silmarillion,J.R.R. Tolkien/Christopher Tolkien,3.92,48231533,9780048231536,eng,441,368,44,3/12/1979,Unwin Paperbacks
18981,Hayao Miyazaki: Master of Japanese Animation,Helen McCarthy,3.93,1880656418,9781880656419,en-US,240,317,19,9/1/1999,Stone Bridge Press
18984,Cliffs Notes on Frank's The Diary of Anne Frank,Dorothea Shefer-Vanson/CliffsNotes/Anne Frank,4.32,822003902,9780822003908,eng,64,70,1,7/10/1984,Cliffs Notes
18990,The Honourable Schoolboy,John le Carré,3.95,743457919,9780743457910,eng,589,11733,513,10/29/2002,Scribner Book Company
19022,Valparaiso,Don DeLillo,3.33,033042694X,9780330426947,eng,107,383,21,4/1/2004,Pan MacMillan
19040,No More Water in the Tub!,Tedd Arnold/Mark Buehner,3.95,140564306,9780140564303,eng,32,214,38,12/1/1998,Puffin Books
19041,Big Red Tub,Julia Jarman/Adrian    Reynolds,4.03,439672325,9780439672320,eng,32,241,29,12/1/2004,Orchard
19043,Tabby in the Tub (Animal Ark  #29),Ben M. Baglio/Linda Chapman/Jenny Gregory,3.96,439343909,9780439343909,eng,139,768,33,8/1/2003,Scholastic Paperbacks
19052,June Bug (Murder-by-Month Mystery #2),Jess Lourey/J.H. Lourey/Jessica Lourey,3.56,738709123,9780738709123,eng,229,764,71,3/8/2007,Midnight Ink
19056,Wickett's Remedy,Myla Goldberg,3.27,1400078121,9781400078127,eng,370,1557,231,10/10/2006,Anchor Books
19057,I Am the Messenger,Markus Zusak/Emmanuel Pailler,4.07,375836675,9780375836671,eng,357,110898,11457,5/9/2006,Alfred A. Knopf Borzoi Books
19062,Getting the Girl (Wolfe Brothers  #3),Markus Zusak,3.7,043938950x,9780439389501,eng,256,4327,385,6/1/2004,Push
19063,The Book Thief,Markus Zusak/Cao Xuân Việt Khương,4.37,375831002,9780375831003,eng,552,1516367,86881,3/14/2006,Alfred A. Knopf
